text,favorite_count,retweet_count,reply_count,quote_count,text_clean,text_processed,label,label_encoded
MENGATASI GIZI BURUK DI PAPUA: PROGRAM MAKAN BERGIZI GRATIS DAN TANTANGAN DI LAPANGAN. https://t.co/l5wDBAKgRV,0.5,0.0,0.25,0.0,mengatasi gizi buruk di papua program makan bergizi gratis dan tantangan di lapangan,mengatasi gizi buruk papua program makan bergizi gratis tantangan lapangan,positif,2
Program Makan Bergizi Gratis (MBG)—sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di Indonesia. https://t.co/A0RhzFN5mv,0.0,0.0,0.0,0.0,program makan bergizi gratis mbgsebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di indonesia,program makan bergizi gratis mbgsebuah inisiatif nyata meningkatkan kesejahteraan masyarakat mengatasi tantangan gizi buruk stunting indonesia,positif,2
"@samintlady Berikut poin-poin program Prabowo Subianto:

1. Food Estate: Kritik atas deforestasi dan perencanaan buruk, tapi sukses lokal di Bokem, Merauke. Fokus baru pada keberlanjutan dengan anggaran IDR 124,4 triliun.
2. Target Pertumbuhan Ekonomi: Janji 8%, namun proyeksi 2025 hanya",0.0,0.0,0.0,0.0,berikut poinpoin program prabowo subianto food estate kritik atas deforestasi dan perencanaan buruk tapi sukses lokal di bokem merauke fokus baru pada keberlanjutan dengan anggaran idr triliun target pertumbuhan ekonomi janji namun proyeksi hanya,poinpoin program prabowo subianto food estate kritik deforestasi perencanaan buruk sukses lokal bokem merauke fokus keberlanjutan anggaran idr triliun target pertumbuhan ekonomi janji proyeksi,negatif,0
"@ArifPardos88725 @DS_yantie Menurut saya, program makan bergizi gratis tidak ""tolol,"" tapi hubungannya dengan mencegah tawuran memang tidak langsung. Studi menunjukkan gizi buruk bisa tingkatkan agresi, jadi makanan sehat mungkin membantu kurangi perilaku kekerasan. Tapi, tawuran lebih dipicu faktor sosial",0.0,0.0,0.0,0.0,menurut saya program makan bergizi gratis tidak tolol tapi hubungannya dengan mencegah tawuran memang tidak langsung studi menunjukkan gizi buruk bisa tingkatkan agresi jadi makanan sehat mungkin membantu kurangi perilaku kekerasan tapi tawuran lebih dipicu faktor sosial,program makan bergizi gratis tolol hubungannya mencegah tawuran langsung studi gizi buruk tingkatkan agresi makanan sehat membantu kurangi perilaku kekerasan tawuran dipicu faktor sosial,positif,2
"@warmfth Program Makan Bergizi Gratis Prabowo memiliki pro dan kontra. Pro: 1. Meningkatkan gizi anak, mengurangi stunting (21,5% anak di bawah 5 tahun). 2. Mendukung pendidikan dengan meningkatkan kehadiran dan konsentrasi siswa. 3. Mendorong pertanian lokal dan ekonomi. 4. Mempromosikan",0.0,0.0,0.0,0.0,program makan bergizi gratis prabowo memiliki pro dan kontra pro meningkatkan gizi anak mengurangi stunting anak di bawah tahun mendukung pendidikan dengan meningkatkan kehadiran dan konsentrasi siswa mendorong pertanian lokal dan ekonomi mempromosikan,program makan bergizi gratis prabowo memiliki pro kontra pro meningkatkan gizi anak mengurangi stunting anak mendukung pendidikan meningkatkan kehadiran konsentrasi siswa mendorong pertanian lokal ekonomi mempromosikan,positif,2
"@moonshardee @ARSIPAJA Korelasi antara program makan bergizi gratis dan pencegahan tawuran pelajar didasarkan pada penelitian yang menunjukkan gizi buruk dapat meningkatkan agresi. Kekurangan zat seperti seng dan zat besi memengaruhi perkembangan otak, berpotensi memicu perilaku agresif. Program makan",0.0,0.0,0.25,0.0,korelasi antara program makan bergizi gratis dan pencegahan tawuran pelajar didasarkan pada penelitian yang menunjukkan gizi buruk dapat meningkatkan agresi kekurangan zat seperti seng dan zat besi memengaruhi perkembangan otak berpotensi memicu perilaku agresif program makan,korelasi program makan bergizi gratis pencegahan tawuran pelajar didasarkan penelitian gizi buruk meningkatkan agresi kekurangan zat seng zat besi memengaruhi perkembangan otak berpotensi memicu perilaku agresif program makan,positif,2
indonesia makin BURUK makin MISKIN tu program makan gratis ngambil uang rakyat middle to lower GOBLOK OTAK JADUL DIJADIIN PRESIDEN DIABETES,1.0,0.0,0.0,0.0,indonesia makin buruk makin miskin tu program makan gratis ngambil uang rakyat middle to lower goblok otak jadul dijadiin presiden diabetes,indonesia buruk miskin program makan gratis ngambil uang rakyat middle lower goblok otak jadul dijadiin presiden diabetes,netral,1
"Anggota DPR RI F-PDI Perjuangan, Charles Honoris menyoroti pelaksanaan program Makan Bergizi Gratis (MBG) yang belum menyentuh wilayah rentan gizi buruk hingga kasus keracunan siswa.

""Yang kita inginkan adalah adanya pemerataan, Pak. Program MBG ini didirikan atau dicanangkan https://t.co/cBXt9KVivq",1.0,0.0,0.0,0.0,anggota dpr ri fpdi perjuangan charles honoris menyoroti pelaksanaan program makan bergizi gratis mbg yang belum menyentuh wilayah rentan gizi buruk hingga kasus keracunan siswa yang kita inginkan adalah adanya pemerataan pak program mbg ini didirikan atau dicanangkan,anggota dpr fpdi perjuangan charles honoris menyoroti pelaksanaan program makan bergizi gratis mbg menyentuh wilayah rentan gizi buruk keracunan siswa pemerataan program mbg didirikan dicanangkan,positif,2
"Program makan gratis, solusi nyata atasi gizi buruk! #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/6s4ypJXvvB",0.0,0.0,0.25,0.0,program makan gratis solusi nyata atasi gizi buruk faktaindonesia makanbergizigratis dukungmakanbergizigratis dukungprogrammakanbergizigratis,program makan gratis solusi nyata atasi gizi buruk faktaindonesia makanbergizigratis dukungmakanbergizigratis dukungprogrammakanbergizigratis,positif,2
"Badan Gizi Nasional (BGN) menegaskan akan memberi sanksi tegas hingga pemutusan kontrak terhadap mitra dapur Makan Bergizi Gratis (MBG) alias Satuan Pelayanan Pemenuhan Gizi (SPPG) yang berkinerja buruk atau lalai dalam pelaksanaan tugasnya. 

Program Makan Bergizi Gratis banyak https://t.co/4Al9LuQQUc",0.25,0.0,0.25,0.0,badan gizi nasional bgn menegaskan akan memberi sanksi tegas hingga pemutusan kontrak terhadap mitra dapur makan bergizi gratis mbg alias satuan pelayanan pemenuhan gizi sppg yang berkinerja buruk atau lalai dalam pelaksanaan tugasnya program makan bergizi gratis banyak,badan gizi nasional bgn sanksi pemutusan kontrak mitra dapur makan bergizi gratis mbg alias satuan pelayanan pemenuhan gizi sppg berkinerja buruk lalai pelaksanaan tugasnya program makan bergizi gratis,positif,2
"@sipemara @adorabletanz Udah banyak kok yang bilang klo MBG itu bukan program buruk, tapi program yang kurang tepat di Indo, kita belum siap segalanya. 
Penguasa harus paham skala prioritas. Dalam hal ini ya harus paham knp orang butuh makan gratis, ada krn pengangguran, kemiskinan, kurang edukasi, dsb",0.25,0.0,0.5,0.0,udah banyak kok yang bilang klo mbg itu bukan program buruk tapi program yang kurang tepat di indo kita belum siap segalanya penguasa harus paham skala prioritas dalam hal ini ya harus paham knp orang butuh makan gratis ada krn pengangguran kemiskinan kurang edukasi dsb,udah bilang klo mbg program buruk program indo penguasa paham skala prioritas paham knp orang butuh makan gratis pengangguran kemiskinan edukasi dsb,netral,1
"@dondihananto @uradn @dondihananto @uradn Terima kasih! Program Makan Bergizi Gratis (MBG) bertujuan atasi gizi buruk dan stunting, didukung Bill Gates. Tapi, ada yang curiga ada agenda tersembunyi, seperti Dharma Pongrekun, yang mungkin orang di video itu. Beliau eks jenderal polisi, dikenal kritis",0.0,0.0,0.25,0.0,terima kasih program makan bergizi gratis mbg bertujuan atasi gizi buruk dan stunting didukung bill gates tapi ada yang curiga ada agenda tersembunyi seperti dharma pongrekun yang mungkin orang di video itu beliau eks jenderal polisi dikenal kritis,terima kasih program makan bergizi gratis mbg bertujuan atasi gizi buruk stunting didukung bill gates curiga agenda tersembunyi dharma pongrekun orang video beliau eks jenderal polisi dikenal kritis,positif,2
"@BukanBuzzer007 @tempodotco Tidak ada korelasi langsung antara penggunaan sendok dan keracunan makanan. Penyebab utama keracunan adalah kontaminasi bakteri atau virus akibat penyimpanan atau penanganan makanan yang buruk. Makan dengan tangan bisa meningkatkan risiko jika tangan tidak dicuci bersih, tetapi",0.0,0.0,0.0,0.0,tidak ada korelasi langsung antara penggunaan sendok dan keracunan makanan penyebab utama keracunan adalah kontaminasi bakteri atau virus akibat penyimpanan atau penanganan makanan yang buruk makan dengan tangan bisa meningkatkan risiko jika tangan tidak dicuci bersih tetapi,korelasi langsung penggunaan sendok keracunan makanan penyebab utama keracunan kontaminasi bakteri virus akibat penyimpanan penanganan makanan buruk makan tangan meningkatkan risiko tangan dicuci bersih,netral,1
"Maaf nih ya kalo program MBG indikator keberhasilannya cuma jumlah yg bisa dikasih makan gratis mah mending ga usah ada. Keberhasilan program coba yg lebih ilmiah gitu. Penurunan penderita gizi buruk usia sekolah, peningkatan kesejahteraan keluarga, atau apa lah ukurannya gitu",0.0,0.0,0.0,0.0,maaf nih ya kalo program mbg indikator keberhasilannya cuma jumlah yg bisa dikasih makan gratis mah mending ga usah ada keberhasilan program coba yg lebih ilmiah gitu penurunan penderita gizi buruk usia sekolah peningkatan kesejahteraan keluarga atau apa lah ukurannya gitu,maaf nih kalo program mbg indikator keberhasilannya dikasih makan gratis mah mending keberhasilan program coba ilmiah gitu penurunan penderita gizi buruk usia sekolah peningkatan kesejahteraan keluarga ukurannya gitu,positif,2
"@RatnaPuspi16942 @blankbanget Maaf, saya tidak bisa menerjemahkan langsung ke bahasa Sansekerta karena keterbatasan data dan kompleksitasnya. Namun, saya bisa membantu mempelajari Sansekerta! Program Makan Bergizi Gratis (MBG) bertujuan atasi gizi buruk, tapi hadapi isu keamanan pangan, seperti keracunan",0.25,0.0,0.25,0.0,maaf saya tidak bisa menerjemahkan langsung ke bahasa sansekerta karena keterbatasan data dan kompleksitasnya namun saya bisa membantu mempelajari sansekerta program makan bergizi gratis mbg bertujuan atasi gizi buruk tapi hadapi isu keamanan pangan seperti keracunan,maaf menerjemahkan langsung bahasa sansekerta keterbatasan data kompleksitasnya membantu mempelajari sansekerta program makan bergizi gratis mbg bertujuan atasi gizi buruk hadapi isu keamanan pangan keracunan,positif,2
"Halo Warga! Dalam rangka mengawal pelaksanaan Proyek Makan Bergizi Gratis (MBG) yang digulirkan di berbagai sekolah, kami membuka posko pengaduan masyarakat untuk menerima laporan terkait pelaksanaan program ini di lapangan.

Kamu bisa melaporkan berbagai permasalahan, seperti https://t.co/QIoXwrcQdp",1.0,0.0,1.0,0.0,halo warga dalam rangka mengawal pelaksanaan proyek makan bergizi gratis mbg yang digulirkan di berbagai sekolah kami membuka posko pengaduan masyarakat untuk menerima laporan terkait pelaksanaan program ini di lapangan kamu bisa melaporkan berbagai permasalahan seperti,halo warga rangka mengawal pelaksanaan proyek makan bergizi gratis mbg digulirkan sekolah membuka posko pengaduan masyarakat menerima laporan terkait pelaksanaan program lapangan melaporkan permasalahan,positif,2
"@FitrahFitr1995 Pendidikan Indonesia sedang menghadapi masa kelam di Hardiknas 2025, ditandai protes  atas pemotongan anggaran pendidikan untuk program Makan Bergizi Gratis (MBG). Mahasiswa menolak Instruksi Presiden No. 1/2025, yang mengurangi tunjangan guru dan beasiswa, menganggapnya merusak",0.0,0.0,0.25,0.0,pendidikan indonesia sedang menghadapi masa kelam di hardiknas ditandai protes atas pemotongan anggaran pendidikan untuk program makan bergizi gratis mbg mahasiswa menolak instruksi presiden no yang mengurangi tunjangan guru dan beasiswa menganggapnya merusak,pendidikan indonesia menghadapi kelam hardiknas ditandai protes pemotongan anggaran pendidikan program makan bergizi gratis mbg mahasiswa menolak instruksi presiden mengurangi tunjangan guru beasiswa menganggapnya merusak,positif,2
"@anonimedaragon @ArtomoroErajaya @Mdy_Asmara1701 Saya bukan buzzer pemerintah, tapi berusaha jawab faktual. Soal Baznas, Gibran memang dukung program yang sudah ada, tapi dia aktif dorong ekspansi, seperti saat jadi wali kota Surakarta naikkan zakat dari Rp4 miliar ke Rp12 miliar. Selain itu, program Makan Bergizi Gratis yang",0.0,0.0,0.25,0.0,saya bukan buzzer pemerintah tapi berusaha jawab faktual soal baznas gibran memang dukung program yang sudah ada tapi dia aktif dorong ekspansi seperti saat jadi wali kota surakarta naikkan zakat dari rp miliar ke rp miliar selain itu program makan bergizi gratis yang,buzzer pemerintah berusaha faktual baznas gibran dukung program aktif dorong ekspansi wali kota surakarta naikkan zakat miliar miliar program makan bergizi gratis,positif,2
Mendukung program Makan Bergizi Gratis (MBG) untuk mengatasi gizi buruk dan membantu tumbuh kembang anak di Indonesia. #MakanBergiziGratis https://t.co/p9f3UvyR3X,0.0,0.0,0.0,0.0,mendukung program makan bergizi gratis mbg untuk mengatasi gizi buruk dan membantu tumbuh kembang anak di indonesia makanbergizigratis,mendukung program makan bergizi gratis mbg mengatasi gizi buruk membantu tumbuh kembang anak indonesia makanbergizigratis,positif,2
"Makan Siang Gratis dan Kekuatan Perubahan Kecil: Pelajaran dari 'Atomic Habits' untuk Program Prabowo

Oleh: Yuyun Sumirat
(yuyunsumirat9@gmail.com) 

Program Makan Siang Gratis (MBG) Prabowo Subianto, dengan anggaran Rp171 triliun untuk 82,9 juta penerima, adalah ujian besar https://t.co/VVYKovjVn1",0.25,0.0,1.0,0.0,makan siang gratis dan kekuatan perubahan kecil pelajaran dari atomic habits untuk program prabowo oleh yuyun sumirat yuyunsumiratcom program makan siang gratis mbg prabowo subianto dengan anggaran rp triliun untuk juta penerima adalah ujian besar,makan siang gratis kekuatan perubahan pelajaran atomic habits program prabowo yuyun sumirat yuyunsumiratcom program makan siang gratis mbg prabowo subianto anggaran triliun juta penerima ujian,positif,2
@kompascom Program makan gratis berujung bahaya nasional... Sungguh menyedihkan yg keracunan gara² makanan buruk,0.0,0.0,0.0,0.0,program makan gratis berujung bahaya nasional sungguh menyedihkan yg keracunan gara makanan buruk,program makan gratis berujung bahaya nasional sungguh menyedihkan keracunan gara makanan buruk,negatif,0
"@ardhiesta @dekaxn @dennis85_ @JukiHoki @dekaxn @dennis85_ @JukiHoki Program Makan Bergizi Gratis penuh niat mulia, tapi eksekusinya memalukan. 
1. Keamanan pangan buruk: ratusan siswa keracunan, seperti 177 kasus di Cianjur, karena protokol higienis lemah. 
2. Gizi ala kadarnya: menu penuh gula, hanya 1 dari 6 penuhi",0.0,0.0,0.0,0.0,program makan bergizi gratis penuh niat mulia tapi eksekusinya memalukan keamanan pangan buruk ratusan siswa keracunan seperti kasus di cianjur karena protokol higienis lemah gizi ala kadarnya menu penuh gula hanya dari penuhi,program makan bergizi gratis penuh niat mulia eksekusinya memalukan keamanan pangan buruk ratusan siswa keracunan cianjur protokol higienis lemah gizi ala kadarnya menu penuh gula penuhi,positif,2
"pernah diskusi program mbg ini sama temenku, lalu kami sampai pada kesimpulan kalo konsep program ini sebetulnya bagus, tapi eksekusinya yang buruk. kalo di negara lain itu, program makan gratis secara umum kerja sama sama petani dan peternak sekitar, jadi reversible gitu alurnya",0.0,0.0,0.25,0.0,pernah diskusi program mbg ini sama temenku lalu kami sampai pada kesimpulan kalo konsep program ini sebetulnya bagus tapi eksekusinya yang buruk kalo di negara lain itu program makan gratis secara umum kerja sama sama petani dan peternak sekitar jadi reversible gitu alurnya,diskusi program mbg temenku kesimpulan kalo konsep program bagus eksekusinya buruk kalo negara program makan gratis kerja petani peternak reversible gitu alurnya,positif,2
"Skema Makan Siang gratis di sekolah India merupakan kebijakan pemerintah untuk mendorong kehadiran siswa di sekolah, tetapi seringkali dengan kadar kebersihan yang buruk.

 merupakan program terbesar di dunia ditujukan untuk 120 juta pelajar di 1,2 juta sekolah di India.",0.0,0.0,0.0,0.0,skema makan siang gratis di sekolah india merupakan kebijakan pemerintah untuk mendorong kehadiran siswa di sekolah tetapi seringkali dengan kadar kebersihan yang buruk merupakan program terbesar di dunia ditujukan untuk juta pelajar di juta sekolah di india,skema makan siang gratis sekolah india kebijakan pemerintah mendorong kehadiran siswa sekolah seringkali kadar kebersihan buruk program terbesar dunia juta pelajar juta sekolah india,netral,1
"Indonesia Corruption Watch (ICW) menilai penyelenggaraan program Makan Bergizi Gratis (MBG) berjalan amburadul. Mulai dari tata kelola yang buruk, penyaluran anggaran yang keliru, hingga terdapat dugaan penggelapan dana.
https://t.co/rr4fwvxebi https://t.co/WyB4EifapZ",0.0,0.0,0.0,0.0,indonesia corruption watch icw menilai penyelenggaraan program makan bergizi gratis mbg berjalan amburadul mulai dari tata kelola yang buruk penyaluran anggaran yang keliru hingga terdapat dugaan penggelapan dana,indonesia corruption watch icw menilai penyelenggaraan program makan bergizi gratis mbg berjalan amburadul tata kelola buruk penyaluran anggaran keliru dugaan penggelapan dana,positif,2
Program Makan Bergizi Gratis hadir untuk memerangi gizi buruk. Bergabunglah dalam mendukung kesehatan dan tumbuh kembang anak-anak kita #Fakta #MakanBergiziGratis #ProgramMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/8lROcTamES,0.0,0.0,0.0,0.0,program makan bergizi gratis hadir untuk memerangi gizi buruk bergabunglah dalam mendukung kesehatan dan tumbuh kembang anakanak kita fakta makanbergizigratis programmakanbergizigratis dukungprogrammakanbergizigratis,program makan bergizi gratis hadir memerangi gizi buruk bergabunglah mendukung kesehatan tumbuh kembang anakanak fakta makanbergizigratis programmakanbergizigratis dukungprogrammakanbergizigratis,positif,2
"@sabiwir1 Halo! Menurutku, Muhammad Qodari, si ""Raja Survey"", kayaknya hidupnya senang sekarang. Sebagai Wakil Kepala Staf Kepresidenan sejak Oktober 2024, dia aktif dalam program pemerintah, seperti Makan Bergizi Gratis dan Cek Kesehatan Gratis. Enggak ada kabar buruk atau kontroversi",0.0,0.0,0.0,0.0,halo menurutku muhammad qodari si raja survey kayaknya hidupnya senang sekarang sebagai wakil kepala staf kepresidenan sejak oktober dia aktif dalam program pemerintah seperti makan bergizi gratis dan cek kesehatan gratis enggak ada kabar buruk atau kontroversi,halo menurutku muhammad qodari raja survey kayaknya hidupnya senang wakil kepala staf kepresidenan oktober aktif program pemerintah makan bergizi gratis cek kesehatan gratis kabar buruk kontroversi,positif,2
"@bisma1365143 @easyanying @Lily_Raimun @crowmarsmellow @narkosun Penyebab stunting terutama malnutrisi kronis, kekurangan nutrisi seperti kalori, protein, zat besi, vitamin A, dan D. Di Indonesia, faktor lain seperti infeksi, kurangnya air bersih, sanitasi buruk, kesehatan ibu, dan kemiskinan juga berperan. Program makan siang gratis bertujuan",0.0,0.0,0.0,0.0,penyebab stunting terutama malnutrisi kronis kekurangan nutrisi seperti kalori protein zat besi vitamin a dan d di indonesia faktor lain seperti infeksi kurangnya air bersih sanitasi buruk kesehatan ibu dan kemiskinan juga berperan program makan siang gratis bertujuan,penyebab stunting malnutrisi kronis kekurangan nutrisi kalori protein zat besi vitamin indonesia faktor infeksi kurangnya air bersih sanitasi buruk kesehatan kemiskinan berperan program makan siang gratis bertujuan,positif,2
"NILAI RUPIAH JATUH KARENA TATA KELOLA YANG SANGAT BURUK DAN KESTABILAN POLITIK YANG TIDAK MENENTU

Ada beberapa hal yang menyebabkan nilai rupiah jatuh tak terkendali, di antara yang paling krusial adalah:

1. Kekhawatiran terhadap Kebijakan Fiskal yang Tidak Berkelanjutan
2.",1.0,0.0,0.5,0.0,nilai rupiah jatuh karena tata kelola yang sangat buruk dan kestabilan politik yang tidak menentu ada beberapa hal yang menyebabkan nilai rupiah jatuh tak terkendali di antara yang paling krusial adalah kekhawatiran terhadap kebijakan fiskal yang tidak berkelanjutan,nilai rupiah jatuh tata kelola buruk kestabilan politik menentu menyebabkan nilai rupiah jatuh terkendali krusial kekhawatiran kebijakan fiskal berkelanjutan,negatif,0
"@wedusgan Program Makan Bergizi Gratis (MBG) berisiko terdampak inflasi global, meningkatkan biaya dan tekanan anggaran. Logistik buruk bisa sebabkan distribusi tak merata dan kualitas makanan menurun. Keberlanjutan finansial jadi taruhan, potensi kurangi dana sektor lain. Penargetan https://t.co/jiA1vQzKtR",0.0,0.0,0.0,0.0,program makan bergizi gratis mbg berisiko terdampak inflasi global meningkatkan biaya dan tekanan anggaran logistik buruk bisa sebabkan distribusi tak merata dan kualitas makanan menurun keberlanjutan finansial jadi taruhan potensi kurangi dana sektor lain penargetan,program makan bergizi gratis mbg berisiko terdampak inflasi global meningkatkan biaya tekanan anggaran logistik buruk sebabkan distribusi merata kualitas makanan menurun keberlanjutan finansial taruhan potensi kurangi dana sektor penargetan,positif,2
"@Ryan_aja45 Menurut saya, Prabowo sebagai presiden Indonesia saat ini punya sisi ideal dan tantangan. Dukungan publik tinggi (79-81%) berkat program makan gratis, tapi protes ""Indonesia Gelap"" Februari 2025 tunjukkan keresahan soal pemotongan anggaran dan respons buruk pemerintah. Kebijakan",0.0,0.0,0.0,0.0,menurut saya prabowo sebagai presiden indonesia saat ini punya sisi ideal dan tantangan dukungan publik tinggi berkat program makan gratis tapi protes indonesia gelap februari tunjukkan keresahan soal pemotongan anggaran dan respons buruk pemerintah kebijakan,prabowo presiden indonesia sisi ideal tantangan dukungan publik berkat program makan gratis protes indonesia gelap februari tunjukkan keresahan pemotongan anggaran respons buruk pemerintah kebijakan,positif,2
"Perlu dipahami kalau program makan bergizi gratis selain untuk mengatasi masalah gizi buruk dan stunting di Indonesia, untuk mendukung tumbuh kembang anak-anak, juga memperdayakan lokal guna menciptakan kesejahteraan bagi masyarkat Indonesia.

#NutrisiCerdasUntukAnakBangsa https://t.co/4Ifv9x5Ok3",0.25,0.0,0.0,0.0,perlu dipahami kalau program makan bergizi gratis selain untuk mengatasi masalah gizi buruk dan stunting di indonesia untuk mendukung tumbuh kembang anakanak juga memperdayakan lokal guna menciptakan kesejahteraan bagi masyarkat indonesia nutrisicerdasuntukanakbangsa,dipahami program makan bergizi gratis mengatasi gizi buruk stunting indonesia mendukung tumbuh kembang anakanak memperdayakan lokal menciptakan kesejahteraan masyarkat indonesia nutrisicerdasuntukanakbangsa,positif,2
@KompasTV @grok kasih tau pak prabowo dampak buruk program makan bergizi gratis,0.0,0.0,0.25,0.0,kasih tau pak prabowo dampak buruk program makan bergizi gratis,kasih tau prabowo dampak buruk program makan bergizi gratis,positif,2
"@yippieyupii @KompasTV Ya, jika hidangan program makan bergizi gratis tak cukup gizi dan seimbang, ini bisa jadi bukan solusi efisien atau signifikan. Tujuannya meningkatkan kesehatan anak untuk produktivitas masa depan dan kurangi ketergantungan ekspor, tapi laporan soal kualitas buruk dan keamanan",0.0,0.0,0.0,0.0,ya jika hidangan program makan bergizi gratis tak cukup gizi dan seimbang ini bisa jadi bukan solusi efisien atau signifikan tujuannya meningkatkan kesehatan anak untuk produktivitas masa depan dan kurangi ketergantungan ekspor tapi laporan soal kualitas buruk dan keamanan,hidangan program makan bergizi gratis gizi seimbang solusi efisien signifikan tujuannya meningkatkan kesehatan anak produktivitas kurangi ketergantungan ekspor laporan kualitas buruk keamanan,positif,2
"Direktur Promosi dan Edukasi Gizi BGN Diterima Pj Wali Kota Palopo, Dr Gunalan: Program Makan Bergizi Gratis Untuk Cegah Stunting dan Gizi Buruk https://t.co/6oQzOVY18M",0.0,0.0,0.0,0.0,direktur promosi dan edukasi gizi bgn diterima pj wali kota palopo dr gunalan program makan bergizi gratis untuk cegah stunting dan gizi buruk,direktur promosi edukasi gizi bgn diterima wali kota palopo gunalan program makan bergizi gratis cegah stunting gizi buruk,positif,2
"Program makan bergizi gratis untuk anak-anak menjadi salah satu solusi penting yang dihadirkan untuk mengatasi masalah gizi buruk dan ketidakmampuan ekonomi yang masih menjadi tantangan besar di Indonesia.

#BangunIndonesiaSehat2045

Walid Zani Jokowi Jumbo
CBX in the EXO https://t.co/EkQ7ZBcj2i",0.0,0.0,0.25,0.0,program makan bergizi gratis untuk anakanak menjadi salah satu solusi penting yang dihadirkan untuk mengatasi masalah gizi buruk dan ketidakmampuan ekonomi yang masih menjadi tantangan besar di indonesia bangunindonesiasehat walid zani jokowi jumbo cbx in the exo,program makan bergizi gratis anakanak salah solusi dihadirkan mengatasi gizi buruk ketidakmampuan ekonomi tantangan indonesia bangunindonesiasehat walid zani jokowi jumbo cbx the exo,positif,2
"@kumarrds23 @abu_waras Kepuasan publik 68,6% thd kinerja Prabowo-Gibran berdasarkan survei Cigmark Maret 2025, didorong sukses awal di manejemen bencana (80,5% puas) &amp; sektor pendidikan/sosial (&gt;74% cukup baik). Program makan gratis &amp; bansos juga jadi faktor, meski ekonomi dinilai buruk (52%) &amp; isu https://t.co/ERnjpJaKKf",0.25,0.0,0.25,0.0,kepuasan publik thd kinerja prabowogibran berdasarkan survei cigmark maret didorong sukses awal di manejemen bencana puas amp sektor pendidikansosial gt cukup baik program makan gratis amp bansos juga jadi faktor meski ekonomi dinilai buruk amp isu,kepuasan publik thd kinerja prabowogibran berdasarkan survei cigmark maret didorong sukses manejemen bencana puas amp sektor pendidikansosial program makan gratis amp bansos faktor ekonomi dinilai buruk amp isu,positif,2
"Makan Bergizi Gratis (MBG) di Papua

Di tengah tantangan gizi buruk, Program MBG hadir untuk memastikan anak-anak dan kelompok rentan di Papua mendapatkan makanan sehat dan bergizi. 

#MakanBergiziGratis #SehatBersamaMBG #NutrisiLokalPapua #GenerasiCerdasPapua #DukungMBG https://t.co/tkfJfB7Fqf",0.0,0.0,0.0,0.0,makan bergizi gratis mbg di papua di tengah tantangan gizi buruk program mbg hadir untuk memastikan anakanak dan kelompok rentan di papua mendapatkan makanan sehat dan bergizi makanbergizigratis sehatbersamambg nutrisilokalpapua generasicerdaspapua dukungmbg,makan bergizi gratis mbg papua tantangan gizi buruk program mbg hadir anakanak kelompok rentan papua makanan sehat bergizi makanbergizigratis sehatbersamambg nutrisilokalpapua generasicerdaspapua dukungmbg,positif,2
"@jalonggos @prabowo @prabowo @grok Makan bergizi gratis lebih bermanfaat utk generasi penerus saat ini, krn gizi buruk (stunting 21,6%) hambat perkembangan kognitif &amp; belajar. Pendidikan gratis (SD-SMP) sdh ada, tapi kualitas &amp; akses msh kurang. Program makan gratis 2025 (80 jt anak) dukung hasil",0.0,0.0,0.5,0.0,makan bergizi gratis lebih bermanfaat utk generasi penerus saat ini krn gizi buruk stunting hambat perkembangan kognitif amp belajar pendidikan gratis sdsmp sdh ada tapi kualitas amp akses msh kurang program makan gratis jt anak dukung hasil,makan bergizi gratis bermanfaat generasi penerus gizi buruk stunting hambat perkembangan kognitif amp belajar pendidikan gratis sdsmp kualitas amp akses msh program makan gratis anak dukung hasil,positif,2
"Pasca diresmikannya UU TNI oleh DPR menarik gelombang massa demo yang terus meluas ke berbagai daerah. Ada berbagai alasan massa menggelar demo, salah satunya mereka khawatir UU TNI tersebut dapat melemahkan masyarakat.

Kondisi ini seakan memperlihatkan bahwa Indonesia sedang https://t.co/la6RbyD4KH",1.0,0.0,0.75,0.0,pasca diresmikannya uu tni oleh dpr menarik gelombang massa demo yang terus meluas ke berbagai daerah ada berbagai alasan massa menggelar demo salah satunya mereka khawatir uu tni tersebut dapat melemahkan masyarakat kondisi ini seakan memperlihatkan bahwa indonesia sedang,pasca diresmikannya tni dpr menarik gelombang massa demo meluas daerah alasan massa menggelar demo salah satunya khawatir tni melemahkan masyarakat kondisi seakan indonesia,netral,1
